,name,album,artist,release_date,length,popularity,track_id,mode,acousticness,danceability,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,duration_ms,time_signature,genre
2987,Sweater Weather,Sweater Weather,Gaullin,2019-11-01,171133,71,6siDDghVE7fxel5o7fE4OF,0,0.00853,0.57,0.873,0.0,0.365,0.236,-5.188,0.07,125.086,171133,4,['lithuanian electronic']
2988,Sonho das Esquinas,Sonho das Esquinas,BK,2019-12-03,287400,54,4GvOLMwaQBdFyK9UyJNJok,1,0.12,0.492,0.6940000000000001,0.0,0.29,0.446,-8.2,0.5329999999999999,150.258,287400,4,['vapor trap']
2989,Nada Vai Mudar,Nada Vai Mudar,MC Rick,2019-01-09,156995,54,5GlGQL3kO41azAED4dzHVI,1,0.338,0.922,0.362,0.0,0.113,0.269,-8.052999999999999,0.236,129.908,156996,4,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2990,Sento Com Talento,Sento Com Talento,Mc Rebecca,2019-04-11,112000,54,1ayKFais9elFBwE3zqN4Ar,0,0.0273,0.6679999999999999,0.58,0.0,0.0802,0.5870000000000001,-5.172999999999999,0.371,96.256,112000,5,"['funk carioca', 'funk das antigas', 'funk pop', 'pagode baiano', 'pop nacional']"
2991,Like That,Like That,Now United,2019-09-23,173139,55,3t3PlDkrIk8w8jY67KrfBd,1,0.241,0.655,0.578,0.00169,0.0794,0.745,-9.59,0.0355,80.012,173140,4,[]
2992,Balão,Balão,Orochi,2019-03-26,253333,54,2vHshN6rsDYqoiZlMhfRpo,0,0.164,0.627,0.575,0.0,0.184,0.203,-6.182,0.167,116.834,253333,4,"['japanese instrumental', 'otacore', 'scorecore']"
2993,Nike Dunk,Nike Dunk,IceBoy015,2019-09-02,93760,54,2PWx4Gwz40dLHH0J5nj0gj,1,0.388,0.935,0.665,0.000201,0.317,0.927,-11.378,0.235,123.064,93760,4,['trap pesado']
2994,Alta Classe,Alta Classe,Leozin,2019-04-11,187317,54,4unZoSnF5tnLkQrGyssv5e,0,0.131,0.747,0.39,0.000872,0.112,0.485,-12.966,0.108,163.817,187317,4,"['musica triste brasileira', 'trap brasileiro']"
2995,Sou Eu,Sou Eu,Dennis DJ,2019-10-25,138156,54,0LxRuDnvG0MROplG3uZMNN,0,0.281,0.872,0.784,0.0,0.0703,0.8190000000000001,-4.126,0.3720000000000001,106.714,138157,5,"['brazilian edm', 'funk carioca', 'funk das antigas']"
2996,Coração do Maloqueiro,5o Elemento,MC Bruninho,2019-07-12,174135,54,7BcTq9b5TkADGez1dRxTxk,1,0.355,0.655,0.401,0.0,0.108,0.49,-7.276,0.059,139.144,174135,4,['sertanejo pop']
2997,Shameless,Romance,Camila Cabello,2019-12-06,219742,68,2ogKhhoMClkFXek7ZgxAhN,0,0.0197,0.377,0.6509999999999999,5.31e-05,0.174,0.0851,-5.437,0.0589,129.607,219742,4,"['dance pop', 'pop', 'post-teen pop']"
2998,WHAT TO DO? (feat. Don Toliver),JACKBOYS,JACKBOYS,2019-12-27,250141,74,4AO1XhrgJczQ9bNVxdfKQe,0,0.0695,0.643,0.594,1.46e-05,0.115,0.195,-5.191,0.0312,118.037,250142,4,"['rap', 'trap']"
2999,Ela Bebeu Surtou,Ela Bebeu Surtou,MC GP,2019-09-14,174184,54,00314r7dPEVFJvETEjXKTH,1,0.147,0.9209999999999999,0.325,0.000279,0.0458,0.527,-6.442,0.573,132.957,174185,4,[]
3000,Rap do Hashirama: O Primeiro Hokage (NERD HITS),Rap do Hashirama: O Primeiro Hokage (NERD HITS),7 Minutoz,2019-11-06,259680,54,3JhJ7t5UvhUfQcrklABiJ3,0,0.6729999999999999,0.645,0.784,0.0,0.0868,0.217,-6.667000000000001,0.0387,122.033,259680,4,['nerdcore brasileiro']
3001,Suicidal,Melly vs. Melvin,YNW Melly,2019-11-22,222997,80,1iSqfoUFnQwV0QW1EfUit8,0,0.334,0.735,0.369,0.0,0.126,0.235,-9.682,0.0688,140.004,222997,4,"['melodic rap', 'rap']"
3002,Trampoline (with ZAYN),Trampoline (with ZAYN),SHAED,2019-09-26,184280,77,1iQDltZqI7BXnHrFy4Qo1k,0,0.56,0.619,0.459,0.0,0.137,0.498,-5.782,0.0334,126.803,184280,4,"['electropop', 'pop']"
3003,A Vida É um Rio - Ao Vivo,Raffa Torres ao Vivo em São Paulo,Raffa Torres,2019-08-13,217245,54,4cwqL3PaxTKA5XBYS6ephR,1,0.581,0.344,0.466,2.21e-06,0.665,0.358,-8.292,0.0316,148.653,217246,4,['sertanejo pop']
3004,Árvore Cortada,Árvore Cortada,Valesca Mayssa,2019-06-28,423915,54,22VpC56TcW8JL7oiCeEGJI,1,0.297,0.387,0.458,0.0,0.117,0.346,-9.953,0.0344,138.32,423915,4,[]
3005,Casal Perfeito,O Chamado da Floresta (EP Acústico),Fernando & Sorocaba,2019-05-10,180825,54,5B0dkFOUq0w6hasCeyr4o9,1,0.764,0.532,0.547,0.0,0.214,0.8420000000000001,-5.076000000000001,0.22,147.544,180825,4,"['pagode', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']"
3006,Cria de Favela,Cria de Favela,Dj Gabriel do Borel,2019-12-06,201600,54,1bTWdztCZlkIxSQTcwQhO1,1,0.535,0.715,0.91,0.0,0.112,0.526,-1.749,0.509,110.118,201600,3,"['funk carioca', 'funk ostentacao']"
3007,Sem Explicação - Ao Vivo,Sofridas Por Minuto,Vitor e Luan,2019-11-01,225943,54,3cyazEZ8pzE8bX2riJ4p8a,1,0.7909999999999999,0.634,0.655,0.0,0.301,0.474,-5.099,0.0313,96.008,225943,4,['sertanejo pop']
3008,Grounded Mind,In The Stillness,Ruben Galloway,2019-05-29,184389,64,0BgrLhir95Z6AmF3gzTCng,1,0.9940000000000001,0.418,0.005679999999999999,0.97,0.0924,0.193,-29.245,0.0745,92.101,184390,4,['background piano']
3009,Ela É do Tipo (feat. Drake) - Remix,Ela É do Tipo (feat. Drake) [Remix],MC Kevin o Chris,2019-11-06,212432,65,7qLnSuxwLNlcapat8OCWZp,1,0.89,0.5760000000000001,0.524,0.0,0.108,0.715,-5.428,0.24,99.387,212433,3,"['funk 150 bpm', 'funk carioca']"
3010,Marginais Boombap 2,Marginais Boombap 2,Marginal Supply,2019-08-16,363050,54,5VDcqDsZKMqvabDW5wLuxf,0,0.0598,0.805,0.7090000000000001,0.0,0.131,0.767,-6.746,0.32,91.169,363051,4,['brazilian hip hop']
3011,ALREADY,The Lion King: The Gift,Beyoncé,2019-07-19,222529,72,6tgEc2O1uFHcZDKPoo6PC8,1,0.0846,0.647,0.732,0.0,0.597,0.5479999999999999,-5.846,0.0891,67.295,222529,3,"['houston rap', 'pop', 'pop rap', 'trap queen']"
3012,Fiat Toro,Batom de Ouro,Os Barões Da Pisadinha,2019-09-26,116558,54,1yoa0lPQdI9XNZqBpzS1ll,0,0.624,0.762,0.81,0.0,0.0667,0.9540000000000001,-6.007999999999999,0.0507,171.93,116558,4,"['forro', 'piseiro']"
3013,Miséra,Repertório de Bar,Jads & Jadson,2019-08-16,180301,54,3E0Elc3dA93ddgpA3XHlGk,1,0.552,0.755,0.65,0.0,0.115,0.855,-9.174,0.0609,114.059,180301,4,"['sertanejo', 'sertanejo pop', 'sertanejo tradicional', 'sertanejo universitario']"
3014,Sunday Morning,Sunday Morning,Now United,2019-09-23,226195,55,4CCJzFZFLFpQ1R7nASZJeh,0,0.006840000000000001,0.7859999999999999,0.578,0.000443,0.0905,0.3720000000000001,-8.083,0.0524,115.99,226195,4,[]
3015,Suas Linhas,S,Carol Biazin,2019-04-12,181339,54,2cGmKyGa2eqSSK9S4tSxY8,0,0.154,0.795,0.4970000000000001,0.0,0.155,0.462,-7.496,0.0831,116.846,181340,4,"['nova mpb', 'r&b brasileiro']"
3016,Juicy,Hot Pink,Doja Cat,2019-11-07,203093,74,7f5trao56t7sB7f14QDTmp,1,0.102,0.7859999999999999,0.652,0.0,0.0697,0.483,-2.607,0.0669,170.031,203093,4,"['pop', 'scam rap', 'trap queen']"
3017,Cinnamon Girl,Norman Fucking Rockwell!,Lana Del Rey,2019-08-30,300683,71,2mdEsXPu8ZmkHRRtAdC09e,0,0.8390000000000001,0.292,0.334,0.345,0.151,0.148,-10.679,0.0378,67.836,300683,4,"['art pop', 'pop']"
3018,MIDDLE CHILD,MIDDLE CHILD,J. Cole,2019-01-23,213593,82,2JvzF1RMd7lE3KmFlsyZD8,1,0.149,0.8370000000000001,0.364,0.0,0.271,0.463,-11.713,0.276,123.984,213594,4,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
3019,Casal Raiz - Ao Vivo,Casal Raiz (Ao Vivo),Xand Avião,2019-03-15,210432,54,6QMPzYhqjhoK5v4Vx1PWzQ,1,0.346,0.8,0.7709999999999999,0.0,0.3,0.7609999999999999,-2.125,0.0497,115.965,210432,4,"['forro', 'piseiro']"
3020,$ENHOR,PADRIM,FBC,2019-11-15,254350,54,1jBmW1fRXgLhy1XwE0SJTN,1,0.421,0.773,0.677,0.0,0.0893,0.335,-4.734,0.346,154.928,254351,4,"['alternative hip hop', 'escape room', 'hip hop', 'indiana hip hop', 'rap', 'southern hip hop', 'underground hip hop']"
3021,Beijo de Autoajuda - Ao Vivo,"Por Mais Beijos Ao Vivo, Ep1 - Ao Vivo",Zé Neto & Cristiano,2019-12-05,146790,54,1yZfPG5krGf2ycRTYH8byo,1,0.34,0.586,0.818,0.0,0.8490000000000001,0.421,-3.45,0.0445,109.88,146790,4,['sertanejo pop']
3022,STUPID (feat. Yung Baby Tate),"Hi, It's Me",Ashnikko,2019-07-12,167317,76,6qNB2ChCVPepl5ZjVJJTUW,1,0.004589999999999999,0.772,0.637,0.0,0.0778,0.54,-6.881,0.114,149.906,167317,4,"['electropop', 'pop']"
3023,Sinto Fluir - Ao Vivo,Sinto Fluir (Ao Vivo),Marcelo Markes,2019-08-20,462822,54,0Njk2f5tMOnr3CH2WAXpdU,1,0.09300000000000001,0.302,0.608,0.000114,0.9059999999999999,0.128,-8.044,0.0357,124.072,462823,4,['adoracao']
3024,Bem Longe de Você - Ao Vivo,Bem Longe de Você (Ao Vivo),João Bosco & Vinicius,2019-12-13,156716,54,07X4Susufr8lvWTaohtHl0,0,0.501,0.6940000000000001,0.866,0.0,0.398,0.7809999999999999,-5.242000000000001,0.15,156.155,156717,4,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']"
3025,"Eu, Você e a Pinga","Eu, Você e a Pinga",Montenegro,2019-04-05,186102,54,5wZrhCystj0juZjqyFMHFR,1,0.0868,0.716,0.7290000000000001,0.0,0.222,0.8270000000000001,-4.903,0.03700000000000001,133.974,186103,4,[]
3026,Axé,Sou Rock N' Roll,Dfideliz,2019-12-06,217573,54,74yLWFGThLAPXyFdJGsAxF,1,0.0858,0.727,0.7340000000000001,0.0,0.38,0.8859999999999999,-4.536,0.373,85.527,217573,4,"['brazilian hip hop', 'trap brasileiro']"
3027,Make It Hot,Make It Hot,Major Lazer,2019-06-19,168397,59,3MH4Qwn0qcUvzzqKSLdcnd,1,0.00279,0.753,0.765,0.025,0.696,0.4970000000000001,-4.648,0.0403,97.0,168398,4,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop rap']"
3028,Looking at Me,Singular Act II,Sabrina Carpenter,2019-07-19,181120,73,59tskctgqUmjCWAwhzYAFm,1,0.00398,0.6809999999999999,0.7979999999999999,5.11e-06,0.0542,0.516,-4.367,0.0375,105.99,181120,4,"['dance pop', 'pop', 'post-teen pop', 'viral pop']"
3029,parents,the underrated youth,YUNGBLUD,2019-10-18,171880,75,68rVGSTnCiFOET9k5Vd8Se,1,0.0132,0.618,0.823,0.0,0.288,0.58,-4.76,0.0447,82.00399999999999,171880,4,"['ohio hip hop', 'pop rap', 'rap']"
3030,What Are We Waiting For,What Are We Waiting For,Now United,2019-09-23,223285,54,0pFprfw2ygqfEtSxjjcnCP,1,0.474,0.7929999999999999,0.621,0.0,0.0919,0.8270000000000001,-4.257,0.043,100.012,223285,4,[]
3031,Espera Eu Chegar,Espera Eu Chegar,MC Kevin o Chris,2019-04-11,196205,54,0AIRkbApEeFUyVY0fogJoH,1,0.935,0.611,0.21,0.0,0.104,0.7040000000000001,-9.467,0.0459,130.054,196206,4,"['funk 150 bpm', 'funk carioca']"
3032,Quebro Meu Vaso,Som do Secreto Vol. 2: Noite,Som Do Reino,2019-03-21,752068,54,6rEtuM586RbPN2Gxm0Jspt,1,0.695,0.517,0.382,4.33e-06,0.0799,0.197,-10.189,0.0299,116.018,752069,4,['adoracao']
3033,Alô @,Alô @,Weliton O Gordinho,2019-10-23,177214,54,0qjCRnaKCaTcOfQ6TWaYt5,1,0.605,0.784,0.6459999999999999,0.0,0.0831,0.737,-5.744,0.0329,136.997,177215,4,"['batidao romantico', 'forro de favela']"
3034,Rodeo,7 EP,Lil Nas X,2019-06-21,158706,74,4ak7xjvBeBOcJGWFDX9w5n,1,0.139,0.706,0.679,6.979999999999999e-05,0.465,0.657,-5.614,0.0324,140.081,158707,4,"['country rap', 'lgbtq+ hip hop', 'pop rap']"
3035,needy,"thank u, next",Ariana Grande,2019-02-08,171573,73,1TEL6MlSSVLSdhOSddidlJ,0,0.78,0.647,0.309,7.41e-06,0.202,0.195,-7.948,0.0366,87.045,171573,4,"['dance pop', 'pop', 'post-teen pop']"
3036,Tudo no Sigilo,Tudo no Sigilo,Dj Pedro Henrique,2019-11-22,150000,55,0w8CkNkEsZNdXHrJZId3kj,0,0.8290000000000001,0.8759999999999999,0.613,3.75e-06,0.0977,0.877,-3.722,0.32,106.491,150000,3,['funk 150 bpm']
3037,Casal Maluco - Ao Vivo,"Mensageiro do Amor, Pt. 1 (Ao Vivo)",Péricles,2019-10-04,218654,54,2qE4ddo0bSDiY7zMf9tkfh,0,0.698,0.659,0.8640000000000001,0.0,0.672,0.9009999999999999,-5.427,0.0404,165.848,218655,4,[]
3038,Rap do Shisui: Meu Sacrifício (NERD HITS),Rap do Shisui: Meu Sacrifício (NERD HITS),7 Minutoz,2019-11-08,212767,54,1fka8QhovW6JSsP7O9PAwo,0,0.526,0.476,0.6859999999999999,0.0,0.065,0.373,-7.984,0.105,175.901,212767,4,['nerdcore brasileiro']
3039,Instagram,Instagram,Various Artists,2019-07-05,184558,75,0U6bQIAh6MCGo1xjbIIx2S,0,0.125,0.765,0.9059999999999999,0.0,0.423,0.95,-2.097,0.0965,96.071,184558,4,"['reggaeton', 'reggaeton flow']"
3040,Show & Tell,K-12,Melanie Martinez,2019-09-06,215972,71,7po7c8LzxTZ0ybU41qT5gD,0,0.304,0.535,0.746,0.0,0.359,0.648,-5.644,0.275,109.994,215973,4,['pop']
3041,Cyber Sex,Hot Pink,Doja Cat,2019-11-07,165733,74,1ghvzmzpx2nnrbx7wtpMgo,1,0.318,0.917,0.657,3.62e-06,0.0754,0.818,-5.716,0.0921,131.03,165733,4,"['pop', 'scam rap', 'trap queen']"
3042,Bad Bad Bad,Bad Bad Bad,Kalli,2019-11-01,152500,54,5GILvZyGhTZ9z39AdIsB57,0,0.123,0.9059999999999999,0.447,0.0,0.118,0.8170000000000001,-11.407,0.0673,120.978,152500,4,[]
3043,Love Me Again - Remix,Love Me Again (Remix),Chemical Surf,2019-09-11,162580,55,29tbzpV5q66mTQejgg3V5i,1,0.00665,0.8540000000000001,0.8170000000000001,1.05e-05,0.0934,0.5770000000000001,-5.04,0.0646,123.994,162581,4,"['big room', 'chicago house', 'disco house', 'edm', 'electro house', 'electropop', 'house', 'pop', 'progressive house', 'tropical house', 'vocal house']"
3044,Também Quero,Também Quero,Clau,2019-07-24,216935,54,3bIVh3GF7hNqPpJYxzCcxU,0,0.644,0.662,0.5710000000000001,2.44e-06,0.123,0.685,-8.501,0.177,96.059,216935,4,"['electropop', 'indie pop', 'la indie', 'pop']"
3045,Então Vem Cá - Ao Vivo,Ao Vivo Em São Paulo - Deluxe,Mano Walter,2019-01-18,177280,54,1FIaoiLn0E5ilfE5T0P9xx,1,0.15,0.682,0.852,1.89e-06,0.99,0.75,-4.147,0.147,166.058,177280,4,"['forro', 'sertanejo pop', 'sertanejo universitario']"
3046,Mount Everest,Mount Everest,Labrinth,2019-06-21,157476,73,18wCJcoFmXZ0jfrFhF6cYS,0,0.232,0.46,0.426,0.0754,0.0847,0.4320000000000001,-7.286,0.218,88.802,157477,4,['pop']
3047,Alors On Danse - DubDogz Remix,Alors On Danse (DubDogz Remix),Stromae,2019-05-03,168576,69,19eIZmuXlBmLTha1lPHef7,0,0.027,0.789,0.752,2.69e-05,0.613,0.7390000000000001,-4.274,0.164,122.98,168577,4,['belgian pop']
3048,Amém,Amém,MC Bruninho,2019-04-19,154289,54,0DAm9SwFaSPlggmfNhq2tw,1,0.635,0.78,0.487,0.0,0.161,0.615,-5.7,0.0636,76.985,154290,4,['sertanejo pop']
3049,Nunca Vai Mudar - RUSHÖ & Carola Remix,Nunca Vai Mudar (RUSHÖ & Carola Remix),Samantha Machado,2019-03-14,203264,54,39HSF1vuo52GS3899DoCPx,0,0.0604,0.71,0.8690000000000001,0.000315,0.167,0.306,-3.475,0.0729,124.992,203265,4,['brazilian edm']
3050,Talk,Talk,Khalid,2019-02-07,197487,74,0rTV5WefWd1J3OwIheTzxM,1,0.0501,0.9,0.4,0.0,0.0876,0.338,-8.443,0.124,136.001,197487,4,"['electropop', 'pop']"
3051,Jesus - Ao Vivo,Jesus (Ao Vivo),Nívea Soares,2019-03-26,437418,53,1tLprGViXjMjX1mwvncJc7,0,0.0407,0.367,0.379,0.00197,0.2,0.159,-15.701,0.0355,143.958,437419,4,"['adoracao', 'brazilian gospel', 'groove gospel', 'pagode baiano', 'pop nacional', 'rap cristao', 'reggae cristao', 'rock gospel brasileiro']"
3052,Sunshine,"Nonsense, Vol. 1",Delacruz,2019-09-20,239727,53,4xnI8oEK9rotEce5Y8NjSM,0,0.581,0.579,0.357,0.00187,0.239,0.356,-14.466,0.0325,109.958,239727,4,['funk carioca']
3053,"Poetas no Topo 3.3, Pt. 1","Poetas no Topo 3.3, Pt. 1",Various Artists,2019-12-28,1147406,53,51kmQyWt5Y6U17IATtdNul,1,0.307,0.472,0.73,0.0,0.347,0.453,-6.86,0.337,155.01,1147406,3,"['reggaeton', 'reggaeton flow']"
3054,Quem / Frenesi / Deixa Alagar (Ao Vivo),Ao Vivo: No Brazólia,Grupo Menos É Mais,2019-11-01,520106,53,66SW4muLIaWYZ5Ev4Fs3Yu,0,0.619,0.433,0.853,7.08e-06,0.9620000000000001,0.505,-5.839,0.0814,94.744,520107,4,"['pagode', 'pagode novo']"
3055,por onde andei,N,ANAVITÓRIA,2019-11-29,208573,54,22AAo9zdJD18OX6tC1VR95,1,0.925,0.602,0.474,0.0111,0.194,0.433,-11.731,0.0647,168.035,208573,4,"['folk brasileiro', 'nova mpb', 'pop lgbtq+ brasileira', 'pop nacional', 'portuguese pop']"
3056,Deus Me Livre / Adoro Amar Você / Declaração de Amor - Ao Vivo,Sextou Bebê (Ao Vivo),Ícaro e Gilmar,2019-09-06,421706,53,5AootnarPuk3aUJ33SH7ve,1,0.763,0.434,0.352,0.0,0.182,0.388,-7.825,0.0343,67.152,421706,3,['sertanejo pop']
3057,How We Do It,How We Do It,Now United,2019-09-23,199165,54,79T6CEE8dUzBI93TxGghff,1,0.117,0.562,0.6809999999999999,0.0,0.434,0.499,-5.869,0.168,179.879,199165,4,[]
3058,Alive,Alive,VINNE,2019-06-21,169880,54,14UnB0LrnWIy5PiD2qPMIA,0,0.0526,0.7290000000000001,0.8340000000000001,0.0182,0.338,0.546,-4.036,0.0355,125.948,169881,4,[]
3059,Qualidade De Vida - Ao Vivo,Qualidade De Vida (Ao Vivo),Simone & Simaria,2019-01-09,154417,54,5Wmg5LPPJnbMsKA9fthM3l,0,0.621,0.8320000000000001,0.833,0.0,0.645,0.853,-2.38,0.0975,135.049,154417,4,"['latin', 'latin pop', 'reggaeton', 'reggaeton colombiano']"
3060,Bololô (feat. Atitude 67) - Ao Vivo,Bololô (feat. Atitude 67) [Ao Vivo],Bruninho & Davi,2019-11-18,164310,53,6Pg2oovAfduka3nsdvzATr,1,0.4370000000000001,0.695,0.895,0.0,0.256,0.7509999999999999,-4.505,0.0564,173.961,164310,4,"['reggaeton', 'reggaeton colombiano']"
3061,Ninguém Fica Parado,Ninguém Fica Parado,Shevchenko e Elloco,2019-03-06,115826,54,0tPsiUXe3lALywkL6UfC8o,0,0.177,0.863,0.7340000000000001,0.0,0.0482,0.8759999999999999,-6.82,0.126,169.913,115827,4,"['brega funk', 'funk carioca']"
3062,Eu Que Sabotei,Eu Que Sabotei,Mc Mr. Bim,2019-07-07,120581,53,5Wkjt0hDmxs9ZBBoFnMm3z,0,0.843,0.7090000000000001,0.691,4.63e-06,0.0942,0.615,-3.83,0.133,130.201,120581,4,"['funk carioca', 'pagode baiano']"
3063,Tão Diferente - Ao Vivo,Garota Vip Rio de Janeiro (ao Vivo),Wesley Safadão,2019-09-20,175892,54,01XCI7vHKRvzWsDZBs3cRe,1,0.0402,0.774,0.807,0.0,0.872,0.271,-5.339,0.103,149.877,175893,4,['forro']
3064,Quando você olhar pra mim - Acústico,Quando você olhar pra mim,Marcelo Falcão,2019-06-28,243676,53,5ViWZbiMhr7VWS0ihZku6V,1,0.448,0.6759999999999999,0.743,0.0,0.0723,0.878,-7.35,0.199,163.834,243676,4,"['afrofuturismo brasileiro', 'pop nacional', 'r&b brasileiro']"
3065,Pot-Pourri: Festa de Rodeio / Bailão de Peão / Mexe Que É Bom - Ao Vivo,A História Continua (ao Vivo),Chitãozinho & Xororó,2019-12-18,409610,54,5pFmXv34SUG3kGMYiJ4NnH,0,0.00172,0.283,0.977,2.56e-06,0.9279999999999999,0.514,-5.165,0.0918,132.053,409611,4,"['sertanejo', 'sertanejo universitario']"
3066,Rewind (feat. Caelu),Rewind (feat. Caelu),Cat Dealers,2019-09-27,181463,56,75exSBqGJwoLRjgwN5YREO,1,0.00394,0.746,0.8170000000000001,0.00236,0.158,0.343,-5.226,0.0612,123.022,181463,4,"['brazilian edm', 'funk carioca']"
3067,Talk (feat. Disclosure),Free Spirit,Khalid,2019-04-05,197573,76,6TqXcAFInzjp0bODyvrWEq,1,0.051,0.9009999999999999,0.4,0.0,0.0599,0.346,-8.575,0.126,135.984,197573,4,"['electropop', 'pop']"
3068,Rn,Rn,Japa,2019-11-15,148749,54,5NKzVR8ECElIfcsWMxIeeR,1,0.0392,0.732,0.612,0.0009550000000000001,0.245,0.136,-7.042999999999999,0.0447,144.024,148750,4,"['canadian contemporary r&b', 'pop']"
3069,Pra Juntar - Ao Vivo,"Por Mais Beijos Ao Vivo, Ep1 - Ao Vivo",Zé Neto & Cristiano,2019-12-05,181545,53,1RrJcpY4pk78NMGJaf2R9u,1,0.382,0.664,0.748,0.0,0.8959999999999999,0.371,-3.622,0.0317,104.037,181546,4,['sertanejo pop']
3070,Liar,Romance,Camila Cabello,2019-12-06,207038,72,073ILU1C3APNRGF66VhtyA,0,0.0169,0.74,0.498,0.00282,0.319,0.652,-6.684,0.0456,98.016,207039,4,"['dance pop', 'pop', 'post-teen pop']"
3071,Medley: 4 da Manhã / Sou Favela / Preservê - Ao Vivo,Pagode do Presença (Ao Vivo),Grupo Presença,2019-12-29,533841,53,53XNoZ0QInLnjo4PIWSc2e,1,0.328,0.4370000000000001,0.716,0.0,0.335,0.773,-7.997000000000001,0.187,89.56,533841,4,"['pagode', 'pagode novo']"
3072,Pro Nosso Bem - Ao Vivo,Pro Nosso Bem (Ao Vivo),Gustavo Mioto,2019-02-22,194218,53,73u22uLsakf8W12suab1QO,1,0.307,0.475,0.855,0.0,0.9209999999999999,0.623,-3.036,0.306,165.141,194219,4,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']"
3073,Barking,Blockbuster,Ramz,2019-05-17,204826,72,2JbO1rep5Um3RAKB8szQrR,0,0.181,0.534,0.563,0.0,0.0525,0.291,-7.845,0.312,102.999,204827,4,"['afroswing', 'london rap', 'swedish gangsta rap', 'uk hip hop']"
3074,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",Carte Blanche,DJ Snake,2019-07-25,212500,71,0KoiMHhqKLoL4xM54rcWYY,0,0.157,0.8420000000000001,0.8009999999999999,4.82e-06,0.0642,0.617,-4.167,0.228,95.881,212500,4,"['dance pop', 'edm', 'electro house', 'electronic trap', 'pop', 'pop rap']"
3075,Zé do caroço,Zé do caroço,Anitta,2019-02-15,192000,54,0AKNWA4m7jhh4SdZxKMC0R,0,0.703,0.664,0.728,0.252,0.0957,0.268,-6.085,0.0319,124.937,192000,4,"['funk carioca', 'funk das antigas', 'funk pop', 'pagode baiano', 'pop nacional']"
3076,TBT,TBT,MC Luan da BS,2019-10-03,159503,53,4DUDWxsQXwCKggWPkwT0Mc,0,0.679,0.5760000000000001,0.691,7.83e-06,0.062,0.758,-1.094,0.0787,86.26799999999999,159504,5,"['funk bh', 'funk carioca', 'funk ostentacao']"
3077,"Audio (feat. Sia, Diplo, and Labrinth)","LABRINTH, SIA & DIPLO PRESENT... LSD",Sia,2019-04-12,204093,70,100eDEmpWV5YGVCqHI0leU,0,0.209,0.568,0.701,1.06e-06,0.0769,0.353,-4.566,0.0426,89.969,204093,4,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']"
3078,Petalaz,Petalaz,Sidoka,2019-08-27,194342,53,7jl65cMmrserp2QNDhifOC,0,0.199,0.8440000000000001,0.62,0.0,0.116,0.4970000000000001,-7.423999999999999,0.232,133.958,194342,3,"['brazilian hip hop', 'rap mineiro']"
3079,Apimentadíssima,Apimentadíssima,Dennis DJ,2019-08-16,137623,53,7yfVmOVRrstIgkNPz45tAJ,1,0.225,0.856,0.8240000000000001,0.00113,0.0748,0.677,-4.504,0.293,149.836,137624,4,"['brazilian edm', 'funk carioca', 'funk das antigas']"
3080,Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer (Ao Vivo),Ao Vivo no Buteco,Grupo Menos É Mais,2019-03-29,463911,53,0X9vX041swxhGI8xyQzbUq,1,0.7709999999999999,0.433,0.476,0.0,0.29,0.475,-10.204,0.0452,153.098,463911,4,"['pagode', 'pagode novo']"
3081,Make It Better,Make It Better,Dashdot,2019-03-29,164132,54,6IlA4QwHVcITPdU1RLz0P2,0,0.139,0.669,0.476,0.6729999999999999,0.136,0.506,-8.677999999999999,0.0422,122.996,164132,4,['brazilian edm']
3082,Cafofo (feat. Gusttavo Lima),Cafofo (feat. Gusttavo Lima),Wallas Arrais,2019-12-13,175786,53,43YdddcMV5WHm54383KlxO,1,0.314,0.544,0.8809999999999999,0.0,0.0916,0.894,-2.302,0.0598,155.989,175787,4,['forro']
3083,Work,Work,illusionize,2019-07-12,180975,54,1juKfDVJyk1dOBgqSedgB9,1,0.0108,0.875,0.5670000000000001,0.107,0.104,0.0561,-5.126,0.218,123.028,180976,4,"['bass house', 'brazilian edm', 'electro house']"
3084,Chegou de Manso,Coisas da Geração,Lagum,2019-06-14,173360,53,1IvzSi70o3AcovlW7mVDSC,1,0.298,0.768,0.5529999999999999,0.000212,0.0964,0.379,-9.936,0.0386,113.979,173360,4,"['belo horizonte indie', 'brazilian edm', 'funk carioca', 'nova mpb']"
3085,Amor de Que,Amor de Que,Pabllo Vittar,2019-12-04,157928,54,7yYsyXQa2JgbyL9fkEiUNt,0,0.0726,0.737,0.8190000000000001,0.0,0.36,0.904,-5.056,0.0446,139.988,157929,4,"['art pop', 'dance pop', 'electropop', 'escape room', 'hyperpop', 'pop']"
